DOT_NUMBER,APPLICATION_ID,POLICY_NUMBER,EFFECTIVE_DATE,RETRO_10SEC_GPS_SCORE_V1_SCORE,EARNED_PU_YEARS,PROJECTED_AL_AT_FAULT_COUNT,PROJECTED_INJURY_AL_AT_FAULT_COUNT,PROJECTED_NON_INJURY_AL_AT_FAULT_COUNT,AL_EARNED_PREMIUM_ADJ,M3_PROJECTED_AL_LOSS_ADJ,M3_PROJECTED_AL_INJURY_LOSS,M3_PROJECTED_AL_NON_INJURY_LOSS,PROJECTED_APD_AT_FAULT_COUNT,APD_EARNED_PREMIUM_ADJ,M3_PROJECTED_APD_LOSS_ADJ,PROJECTED_MTC_AT_FAULT_COUNT,MTC_EARNED_PREMIUM_ADJ,M3_PROJECTED_MTC_LOSS_ADJ,STATE,BIZ_OWNER_CREDIT_SCORE,DRIVERS_COUNT,FLEET_COUNT_POWER_UNIT,FLEET_TIV,YEARS_FMCSA,USDOT_SCORE_GRP,CREDIT_CODE,DATE_OF_CREDIT_REPORT_RUN,REGISTERED_MONTHS,OUT_OF_STATE_DRIVER_COUNT,TIER,INSPECTIONS_COUNTS,NON_OOS_VIOLATIONS,OOS_SEVERITY_WEIGHT,FMCSA_UNSAFE_VIO_RATIO,AVG_DRIVER_VIOS,DRIVER_TURNOVER,AVG_DRIVER_AGE,PCT_DRIVER_AGE_GTE_30,PCT_DRIVER_AGE_GTE_35,PCT_DRIVER_AGE_GTE_40,PCT_DRIVER_AGE_GTE_45,PCT_DRIVER_AGE_GTE_50,PCT_DRIVER_AGE_GTE_55,PCT_DRIVER_AGE_GTE_60,PCT_DRIVER_AGE_GTE_65,PCT_DRIVER_AGE_GTE_70,AVG_CDL_YEARS,PCT_CDL_YEARS_GTE_3,PCT_CDL_YEARS_GTE_5,PCT_CDL_YEARS_GTE_7,PCT_CDL_YEARS_GTE_9,PCT_CDL_YEARS_GTE_11,PCT_CDL_YEARS_GTE_15,PCT_CDL_YEARS_GTE_20,PCT_CDL_YEARS_GTE_25,AVG_VIOLATION_POINTS,PCT_VIOLATION_POINTS_EQ_0,PCT_VIOLATION_POINTS_GTE_1,PCT_VIOLATION_POINTS_GTE_2,PCT_VIOLATION_POINTS_GTE_3,MAX_RADIUS,COMMODITY_PRIMARY_CATEGORY,COMMODITY_PRIMARY_COMMODITY,AVG_ANNUAL_MILEAGE,PCT_VINS_ANNUAL_MILES_LT_75K,PCT_VINS_ANNUAL_MILES_LT_50K,PCT_VINS_ANNUAL_MILES_GT_100K,AL_EARNED_PREMIUM_ADJ_ONLEVEL,fold,cross_val_split
3799779,c5715abd-0b37-455c-a6f8-66c4727da5cf,NNFTK9309159-24,2024-12-13,,1.657536,,,,16229.296303000001,227.21014824200003,,,,0.0,0.0,,1832.018518,25.648259252,IL,c0,1.0,1.0,0.0,2.0,b07,b2,,33.0,1.0,118.0,5.0,5.0,0.0,,,,57.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,"Paper, Plastic, and Glass Products",AdmittedCommodityOtherPaperPlasticGlass,121682.63843302675,0.0,0.0,1.0,18217.385100117503,T,train
3325099,c684165c-340c-4a36-99d8-510ad169157c,NNFTK6008465-25,2025-09-07,81.0,0.427398,,,,4985.066667,69.790933338,,,,2685.350001,37.594900014000004,,386.566667,5.411933338000001,MO,c0,2.0,2.0,255677.0,5.0,b05,c0,,71.0,0.0,118.0,8.0,10.0,0.0,,,,44.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityOtherMiscellaneous,103302.47907948363,0.2,0.2,0.6,4985.066667,T,train
3215979,c6c86793-e534-4eab-8bf6-87feed6b16ee,NNFTK1037928-24,2024-08-06,,1.000004,,,,7854.000001,109.95600001400001,,,,3510.0000109999996,49.140000154,,864.9999950000001,12.10999993,GA,c0,1.0,1.0,12000.0,5.0,a04,c0,,65.0,0.0,121.0,0.0,0.0,0.0,,,,42.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,300,Refrigerated,AdmittedCommodityCannedGoods,86823.72453914708,0.0,0.0,0.0,9032.10000115,V,exclude
3872581,c707a2f6-755d-4b83-bbfd-72c9538bb06c,NNFTK2726735-25,2025-10-08,54.0,0.065753,,,,953.950685,13.355309590000001,,,,0.0,0.0,,0.0,0.0,TX,c0,1.0,1.0,0.0,3.0,b08,a3,,40.0,0.0,118.0,6.0,11.0,0.0,,,,53.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,Refrigerated,AdmittedCommodityFoodFrozenNotSeafood,89501.88916621276,0.0,0.0,0.0,953.950685,T,train
2008216,c7293070-d41b-4644-b43a-9d6c363d8498,NNFTK2182270-24,2024-12-01,45.0,6.005481,1.027749,,1.027749,40510.59210699999,29292.72073409164,,28725.57244459364,0.929368,29513.592106,5164.519434188571,,7510.894736,105.152526304,MO,c0,12.0,6.0,801500.0,14.0,b01,c0,,175.0,1.0,120.0,12.0,7.0,0.0,,,,51.416667,1.0,0.833333,0.75,0.666667,0.5,0.416667,0.416667,0.25,0.083333,12.333333,1.0,1.0,0.666667,0.5,0.5,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,500,,AdmittedCommodityFoodFrozenNotSeafood,98712.93862035417,0.368421,0.052632,0.526316,44561.651317699994,T,train
3031981,c751fc9a-5245-4e69-8b52-a397909a2246,NNFTK2124298-25,2025-09-09,72.0,0.145206,,,,1377.419178,19.283868491999996,,,,818.6684920000001,11.461358888,,120.956164,1.693386296,GA,c0,1.0,1.0,107000.0,8.0,b01,d0,,96.0,0.0,118.0,2.0,0.0,0.0,,,,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,Agriculture and Farming,AdmittedCommodityOtherConsumerGoods,112305.41045576522,0.0,0.0,1.0,1377.419178,T,train
3635865,c914ad5f-82d5-4269-a846-f56995deae9d,NNFTK4035036-25,2025-05-13,88.0,0.936987,,,,13536.077319,189.505082466,,,,0.0,0.0,,0.0,0.0,OH,c0,3.0,1.0,0.0,3.0,b09,b2,,46.0,1.0,120.0,10.0,26.0,0.0,,,,42.666667,1.0,1.0,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,7.333333,1.0,0.666667,0.666667,0.333333,0.0,0.0,0.0,0.0,1.0,0.666667,0.333333,0.333333,0.333333,999plus,,AdmittedCommodityOtherFoodAndBeverages,79883.54814792557,0.5,0.25,0.25,14889.685050900001,T,train
3310309,cb839cc4-5bbe-4223-a952-77a55e5bd724,NNFTK6166106-25,2025-08-19,96.0,0.202740,,,,2172.356165,30.41298631,,,,1436.8164390000002,20.115430146,,201.32054699999998,2.818487658,IL,c0,1.0,1.0,95000.0,5.0,b05,c2,,71.0,0.0,118.0,3.0,3.0,0.0,,,,59.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityOtherConsumerGoods,105697.75737850861,0.333333,0.333333,0.666667,2172.356165,T,train
2927428,cf07a705-7263-4480-a4e3-5fc135d17365,NNFTK1775498-25,2025-09-16,32.0,0.126028,,,,1630.071428,22.820999992,,,,0.0,0.0,,134.785714,1.886999996,NC,c0,1.0,1.0,0.0,8.0,b06,b1,,107.0,0.0,119.0,4.0,10.0,0.0,,,,42.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,500,,AdmittedCommodityOtherFoodAndBeverages,30134.927387623826,1.0,0.833333,0.0,1630.071428,H,exclude
3672084,d16fc14c-78de-4fbd-81c3-4200d6ebd884,NNFTK1821349-25,2025-08-10,9.0,0.682192,0.000000,,,6029.0,84.406,,,,0.0,0.0,0.960615,409.0,157055.43527315694,SC,c0,2.0,2.0,30000.0,3.0,a01,b3,,47.0,1.0,120.0,0.0,0.0,0.0,,,,33.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.5,0.5,200,,AdmittedCommodityBottlesPlastic,51032.99506485174,1.0,0.5,0.0,6029.0,V,exclude
4061871,d1ae1341-2737-4af7-8148-faede79569c5,NNFTK3495954-25,2025-09-24,39.0,0.728768,,,,6735.0,94.28999999999999,,,,4691.769230999999,65.684769234,,1436.1538460000002,20.106153844,WI,c0,11.0,6.0,633000.0,2.0,b08,a2,,28.0,0.0,119.0,4.0,9.0,0.0,,,,46.909091,1.0,1.0,0.454545,0.363636,0.363636,0.272727,0.181818,0.181818,0.090909,15.636364,1.0,1.0,1.0,0.909091,0.545455,0.545455,0.363636,0.272727,0.636364,0.727273,0.272727,0.181818,0.181818,999plus,,AdmittedCommodityCannedGoods,80701.5909001691,0.375,0.25,0.5,6735.0,T,train
3220198,d418cd2c-aea4-4e27-83b8-4940bb30ac5c,NNFTK6454448-24,2024-12-13,87.0,2.339728,,,,22219.150943,311.068113202,,,,8487.037736,118.81852830400001,,4120.018867000001,57.680264138,GA,b3,3.0,2.0,227700.0,5.0,b07,b2,,71.0,0.0,121.0,5.0,10.0,6.0,,,,39.0,1.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,7.666667,0.666667,0.666667,0.666667,0.333333,0.333333,0.0,0.0,0.0,1.0,0.666667,0.333333,0.333333,0.333333,300,,AdmittedCommodityCoiledSteel,100853.3808257011,0.333333,0.0,0.666667,25552.02358445,T,train
3140868,d47540db-ef6e-49b9-be47-f66fdce04c00,NNFTK6749903-25,2025-03-27,90.0,1.800001,,,,14334.564669000001,200.68390536599998,,,,3018.8580480000005,42.26401267200001,,1078.9652989999997,15.105514186,IL,c0,3.0,3.0,65000.0,6.0,b03,a3,,78.0,0.0,119.0,1.0,0.0,0.0,,,,42.666667,1.0,0.666667,0.333333,0.333333,0.333333,0.333333,0.333333,0.0,0.0,7.666667,1.0,0.666667,0.333333,0.333333,0.333333,0.333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityOtherConsumerGoods,73490.38738365326,0.333333,0.0,0.0,16090.548840952502,T,train
3128540,af3f1f38-8a3a-4151-85bf-c96daa62c6f6,NNFTK5316885-25,2025-07-17,98.0,0.879453,,,,9816.736986,137.434317804,,,,0.0,0.0,,0.0,0.0,IN,c0,3.0,3.0,0.0,7.0,b07,d2,,86.0,0.0,126.0,4.0,14.0,0.0,,,,49.333333,1.0,1.0,1.0,1.0,0.666667,0.0,0.0,0.0,0.0,11.0,1.0,0.666667,0.666667,0.666667,0.666667,0.666667,0.0,0.0,0.333333,0.666667,0.333333,0.0,0.0,300,Metals and Minerals,AdmittedCommodityMetalProducts,63177.32577015378,0.666667,0.333333,0.0,9816.736986,T,train
4145247,b07b059b-dab5-47ca-b111-76a076a4a6a2,NNFTK6355811-25,2025-03-08,,1.775343,0.000000,,,17794.838713,249.12774198200003,,,0.920810,4344.903225,12547.488339627087,,2015.5806440000001,28.218129016,IL,c0,2.0,2.0,43000.0,1.0,b07,c0,,16.0,0.0,120.0,2.0,0.0,0.0,,,,52.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,8.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,300,,AdmittedCommodityPaperAndPaperProducts,55465.681264817285,0.75,0.5,0.0,19974.7064553425,T,train
3674484,b21a416b-dd62-4a95-b93c-53dad458e956,NNFTK8657184-25,2025-05-29,95.0,0.405481,,,,6129.227395,85.80918353000001,,,,2048.076711,28.673073954000003,,532.394519,7.4535232659999995,MO,c0,2.0,1.0,20000.0,3.0,b08,c0,,45.0,0.0,120.0,3.0,5.0,0.0,,,,45.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.5,0.5,999plus,,AdmittedCommodityPlasticProducts,83825.9760127533,0.333333,0.333333,0.666667,6742.150134500001,T,train
3668042,b3dc1448-2385-4644-bdc2-a19a59759a3e,NNFTK9002530-25,2025-07-12,78.0,0.306851,,,,2306.27945,32.2879123,,,,407.18904,5.70064656,,297.643836,4.167013704,IN,c0,1.0,1.0,10000.0,3.0,a06,a3,,47.0,0.0,118.0,0.0,0.0,0.0,,,,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityBeverages,112603.23128544833,0.0,0.0,0.5,2306.27945,T,train
3574109,b4c9b530-59fd-4617-b26b-bcbb49741cab,NNFTK1118930-25,2025-09-01,,0.575343,,,,4611.012658,64.554177212,,,,3729.9873419999994,52.219822788,,457.962025,6.41146835,IL,c0,3.0,2.0,275206.0,4.0,b06,a3,,53.0,0.0,119.0,9.0,6.0,0.0,,,,40.0,1.0,0.666667,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,4.666667,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.333333,0.0,0.0,999plus,,AdmittedCommodityOtherPaperPlasticGlass,129255.14237849071,0.0,0.0,1.0,4611.012658,V,exclude
1197323,b5b34caf-e9cb-4481-a891-6ee8fa281ddb,NNFTK2965338-25,2025-06-28,62.0,1.726029,0.000000,,,12436.027396,174.104383544,,,0.883392,8795.835618,15040.896408740495,,749.4410949999999,10.492175329999998,IA,c0,9.0,5.0,357000.0,21.0,b01,a3,,253.0,0.0,123.0,15.0,14.0,0.0,,,,58.222222,1.0,1.0,1.0,0.888889,0.888889,0.888889,0.333333,0.111111,0.111111,22.555556,1.0,1.0,1.0,0.888889,0.888889,0.888889,0.555556,0.444444,0.555556,0.777778,0.222222,0.222222,0.111111,500,,AdmittedCommodityGrainHay,83043.58933644088,0.4,0.0,0.2,12436.027396,T,train
3664328,b682d61a-ba7b-443c-bbb3-813977372f08,NNFTK3046638-24,2024-12-27,54.0,0.824661,,,,6693.1954000000005,93.7047356,,,,4809.724137,67.33613791799999,,770.199232,10.782789248,TN,c0,1.0,1.0,50000.0,3.0,b04,a2,,40.0,0.0,118.0,5.0,3.0,0.0,,,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityOtherConsumerGoods,84584.43758233967,0.0,0.0,0.0,7027.855170000001,T,early_stopping
3099164,b7aa23b0-47cd-4b21-b288-247757fbe7e7,NNFTK4056155-24,2024-03-27,57.0,2.000002,,,,17361.999996000002,243.067999944,,,,0.0,0.0,,2602.000001,36.428000014,IL,b2,3.0,2.0,0.0,5.0,a07,b2,,71.0,0.0,118.0,12.0,9.0,17.0,,,,52.0,1.0,1.0,0.666667,0.666667,0.666667,0.666667,0.333333,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,Refrigerated,AdmittedCommodityFoodFrozenNotSeafood,76396.4953252255,0.333333,0.0,0.0,19488.844995510004,T,early_stopping
2458477,bef7f726-0fff-49ac-a57c-8eca844ab2d1,NNFTK5570476-25,2025-07-25,15.0,1.638356,0.000000,,,14105.014980000002,197.47020971999999,,,0.886525,9110.037452999999,24035.0237540931,,1135.06367,15.890891380000001,PA,c0,11.0,6.0,548000.0,11.0,b01,a3,,138.0,0.0,123.0,17.0,22.0,0.0,,,,45.363636,0.909091,0.727273,0.636364,0.454545,0.363636,0.363636,0.181818,0.090909,0.0,8.545455,0.545455,0.454545,0.454545,0.454545,0.363636,0.272727,0.090909,0.090909,0.545455,0.636364,0.363636,0.181818,0.0,999plus,,AdmittedCommodityCannedGoods,70621.97096050589,0.454545,0.181818,0.0,14105.014980000002,T,train
3123042,c1edec48-1c47-43ec-a7b1-495450e5aa92,NNFTK8361158-25,2025-08-23,50.0,0.958905,,,,8482.465753,118.75452054200001,,,,2384.986301,33.389808214000006,,688.493151,9.638904114,IL,c0,4.0,5.0,172000.0,7.0,b05,b3,,87.0,0.0,118.0,10.0,17.0,0.0,,,,46.75,1.0,1.0,0.75,0.75,0.25,0.25,0.0,0.0,0.0,10.75,1.0,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityPaperAndPaperProducts,98574.17269982978,0.333333,0.0,0.5,8482.465753,V,exclude
2282847,c290bd3b-fd08-414d-98a3-42d31d823fc8,NNFTK6499385-25,2025-05-23,62.0,1.134248,,,,8748.606986,122.480497804,,,,3882.8602619999997,54.360043667999996,,702.4192139999999,9.833868996,IL,c0,1.0,1.0,50000.0,13.0,b01,b0,,157.0,1.0,118.0,8.0,8.0,0.0,,,,51.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityBeverages,99169.29940772419,0.292683,0.195122,0.536585,9820.311341785002,H,exclude
2597307,c6488fa4-0e39-4019-a706-c74ba4ad10bf,NNFTK1234474-25,2025-05-06,20.0,0.895892,,,,10466.314287000001,146.52840001799999,,,,0.0,0.0,,1758.1142869999999,24.613600018,GA,c0,3.0,1.0,0.0,9.0,b05,a3,,119.0,0.0,119.0,6.0,10.0,7.0,,,,48.666667,1.0,1.0,1.0,0.333333,0.333333,0.333333,0.333333,0.0,0.0,9.333333,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.333333,0.0,0.0,999plus,,AdmittedCommodityOtherFoodAndBeverages,55244.95586922971,0.95,0.35,0.05,12036.26143005,T,train
3661610,c9556a90-1980-428c-8a82-dfefd2815a21,NNFTK4564586-25,2025-07-14,84.0,0.915069,,,,11422.666666000001,159.91733332400003,,,,0.0,0.0,,0.0,0.0,OH,c0,3.0,3.0,0.0,3.0,b07,c3,,47.0,1.0,118.0,6.0,5.0,0.0,,,,37.666667,1.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityOtherConsumerGoods,76832.17802589723,0.384615,0.153846,0.230769,11422.666666000001,T,early_stopping
3905331,cfe18a0c-b94c-475b-b20f-a90ebc4c631a,NNFTK1582561-25,2025-08-29,17.0,0.419178,1.028807,1.028807,,7542.585889999999,205506.91375246,205401.31755,,,0.0,0.0,,0.0,0.0,PA,c0,3.0,2.0,0.0,3.0,b07,d0,,36.0,1.0,120.0,8.0,8.0,0.0,,,,54.666667,1.0,1.0,0.666667,0.666667,0.666667,0.666667,0.333333,0.333333,0.333333,4.666667,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.333333,0.666667,0.0,0.0,999plus,,AdmittedCommodityOtherConsumerGoods,75299.20670183371,0.666667,0.0,0.0,7542.585889999999,T,early_stopping
3394947,d28b2591-01ec-42d3-b9e6-8354b79276e8,NNFTK2383875-25,2025-05-01,89.0,3.153425,0.000000,,,29320.932885,410.49306039,,,,21755.409395000002,304.57573153,,2989.0134239999998,41.846187936,OH,c0,6.0,6.0,900000.0,5.0,b06,a3,,60.0,0.0,124.0,7.0,6.0,6.0,,,,59.333333,1.0,1.0,0.833333,0.833333,0.833333,0.833333,0.833333,0.333333,0.0,12.833333,1.0,1.0,0.666667,0.5,0.5,0.333333,0.333333,0.166667,2.333333,0.333333,0.666667,0.5,0.5,999plus,,AdmittedCommodityPaperAndPaperProducts,101432.39487505819,0.307692,0.0,0.692308,32253.026173500002,H,exclude
3751440,d3c68109-bcb2-43ca-a1d5-b2b2cbcf9b1d,NNFTK9748545-25,2025-10-30,86.0,0.021918,,,,313.238356,4.385336984,,,,0.0,0.0,,28.887671,0.404427394,IL,c0,5.0,4.0,0.0,3.0,b07,a3,,47.0,3.0,120.0,7.0,9.0,0.0,,,,36.0,0.8,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,6.4,1.0,0.6,0.4,0.4,0.2,0.0,0.0,0.0,0.8,0.6,0.4,0.2,0.2,999plus,,AdmittedCommodityOtherPaperPlasticGlass,82169.17028779027,0.333333,0.166667,0.333333,313.238356,T,train
2458477,d3f5a7aa-18f7-4278-9713-d30f852b31ff,NNFTK5570476-24,2024-07-25,23.0,6.939725,0.000000,,,66363.999998,929.0959999719998,,,,31761.000001,444.65400001399996,,5859.000000999999,82.02600001399999,PA,c0,8.0,6.0,789000.0,10.0,b03,c0,,126.0,0.0,123.0,13.0,13.0,12.0,,,,47.5,0.875,0.75,0.75,0.625,0.5,0.25,0.125,0.125,0.0,10.125,0.625,0.5,0.5,0.5,0.5,0.375,0.125,0.125,0.625,0.625,0.375,0.25,0.0,999plus,,AdmittedCommodityCannedGoods,70052.35597666338,0.454545,0.181818,0.0,69682.1999979,T,train
3466575,ace6c9ab-276d-44a5-9d1c-6253d7522906,NNFTK2011998-25,2025-05-01,,2.616440,1.052632,,1.052632,35994.359999,547.496476410581,,43.575436424581,,6828.32,95.59648,,4288.6,60.040400000000005,OH,c0,6.0,4.0,90000.0,3.0,b07,b2,,36.0,0.0,120.0,10.0,13.0,0.0,,,,39.0,0.833333,0.5,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.0,3.833333,1.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,1.166667,0.666667,0.333333,0.333333,0.333333,999plus,,AdmittedCommodityCannedGoods,132578.80178473706,0.1,0.0,0.9,39593.7959989,T,early_stopping
3059259,af359f2b-ef70-4741-b13b-fd8b330ea308,NNFTK5393921-25,2025-02-27,74.0,0.676715,,,,11029.057535000002,154.40680549,,,,3460.030137,48.440421918,,1545.610959,21.638553425999998,GA,c0,1.0,1.0,48000.0,6.0,b08,c0,,83.0,0.0,121.0,1.0,4.0,0.0,,,,49.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,999plus,,AdmittedCommodityOtherFoodAndBeverages,87904.90142485802,0.0,0.0,0.0,12683.41616525,T,early_stopping
3988083,afb16483-da32-4ac9-b950-d1af7d7d58f5,NNFTK5701804-25,2025-02-08,98.0,0.728770,,,,9524.666666000001,133.34533332400002,,,,4238.266665000001,59.33573331,,1330.0,18.619999999999997,NC,c0,1.0,1.0,95000.0,1.0,b11,a3,,23.0,0.0,119.0,3.0,4.0,27.0,,,,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,999plus,,AdmittedCommodityLumber,82433.8266842193,0.0,0.0,0.0,9524.666666000001,T,train
1546570,b15b4bd3-b032-4048-bf1d-7896c558a49f,NNFTK7151604-25,2025-10-01,66.0,0.254795,,,,3804.306123,53.260285722,,,,1645.2244890000002,23.033142846000004,,239.71428599999996,3.3560000039999993,GA,c0,4.0,3.0,250000.0,16.0,b01,c0,,195.0,1.0,119.0,14.0,10.0,0.0,,,,54.25,1.0,1.0,1.0,1.0,0.75,0.5,0.25,0.25,0.0,14.0,1.0,1.0,0.75,0.5,0.5,0.5,0.5,0.0,0.25,0.75,0.25,0.0,0.0,500,,AdmittedCommodityContainerizedFreight,82597.19432986733,0.444444,0.0,0.111111,3804.306123,T,train
3467485,b2506862-8a6c-4388-baa0-9e37634fc9cb,NNFTK8048887-24,2024-09-21,8.0,0.421919,,,,4622.841952,64.719787328,,,,2618.787359,36.663023026000005,,567.301724,7.942224136,SC,c3,1.0,1.0,50000.0,4.0,b09,b3,,48.0,0.0,118.0,10.0,7.0,33.0,,,,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityOtherConsumerGoods,62215.11390334946,0.75,0.25,0.0,4946.44088864,T,train
3478540,b3070dde-a745-4a41-b960-1c7d13ab267e,NNFTK9732794-25,2025-03-18,42.0,0.583564,,,,5106.337313,71.48872238199999,,,,1809.922384,25.338913376,,747.411942,10.463767188,NC,c0,1.0,1.0,40000.0,3.0,b07,c1,,47.0,0.0,118.0,2.0,1.0,0.0,,,,45.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityPaperAndPaperProducts,73531.15524482455,1.0,0.0,0.0,5106.337313,H,exclude
3109558,b41b3746-9e68-4d93-b91b-440db46b760f,NNFTK1750847-25,2025-08-11,98.0,0.449315,,,,4793.28655,67.1060117,,,,2150.991227,30.113877178000003,,581.692982,8.143701748,OH,c0,2.0,2.0,37500.0,3.0,b08,c0,,46.0,1.0,118.0,4.0,7.0,0.0,,,,42.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,7.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityOtherConsumerGoods,125664.98082235834,0.0,0.0,1.0,4793.28655,V,exclude
3237861,b7e6ceae-b5a2-4f91-b4ed-4b423ac028f9,NNFTK4064129-24,2024-04-15,98.0,4.367125,0.000000,,,40032.00000100001,560.4480000140001,,,1.000000,5863.999994,6208.902806722807,,0.0,0.0,OH,a3,5.0,4.0,65000.0,4.0,a08,a3,,51.0,0.0,120.0,12.0,11.0,7.0,,,,36.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.2,0.2,999plus,Food & Beverage,AdmittedCommodityContainerizedFreight,88397.74757834787,0.375,0.25,0.375,44035.20000110001,T,train
3532502,b850018a-6bd6-483b-a668-f0aaea04bc2a,NNFTK5018742-25,2025-09-15,99.0,0.180823,,,,1653.9228490000003,23.154919886000002,,,,0.0,0.0,,270.55192900000003,3.787727006,MI,c0,2.0,1.0,0.0,4.0,b06,b1,,53.0,0.0,118.0,2.0,1.0,0.0,,,,39.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityPaperAndPaperProducts,128350.2865363276,0.0,0.0,1.0,1653.9228490000003,V,exclude
